pcontact,I_30,I_50,I_70,S_70,D_70,R_70
0.2,3,11,91,99542,0,95
0.2,14,84,923,96044,4,702
0.2,49,392,4122,84011,20,3082
0.2,37,318,3242,87112,16,2561
0.2,21,238,3032,87700,12,2205
0.2,38,350,3711,85587,14,2780
0.2,43,728,7458,71526,39,5857
0.2,28,260,3110,87502,17,2324
0.2,16,269,3424,86915,15,2370
0.2,12,184,2057,91632,12,1592
0.2,66,717,8182,68974,45,6368
0.2,12,135,1194,94929,5,1009
0.2,1,0,0,99991,0,6
0.2,18,84,945,95850,3,767
0.2,53,562,6204,76040,27,4774
0.2,5,105,988,95691,7,794
0.2,12,167,2165,90962,7,1644
0.2,0,0,0,99991,0,6
0.2,0,0,0,99991,0,6
0.2,1,0,0,99987,0,10
0.2,0,0,0,99991,0,6
